X,Y,Theta,Wd,We,WdRef,WeRef,PwmD,PwmE
0.97000,0.70000,0.06000,0.00000,-0.03000,0.01000,-0.77000,98.88000,-68.06000
0.97000,0.70000,0.06000,0.00000,0.00000,0.00000,-0.77000,98.85000,-72.31000
0.97000,0.70000,0.06000,0.00000,0.00000,0.00000,-0.77000,98.85000,-72.31000
0.97000,0.70000,0.06000,0.00000,0.00000,0.00000,-0.77000,98.86000,-77.19000
0.97000,0.70000,0.06000,0.00000,0.00000,0.00000,-0.77000,98.86000,-77.19000
0.97000,0.70000,0.06000,0.00000,0.00000,0.00000,-0.77000,98.88000,-81.83000
0.97000,0.70000,0.06000,0.00000,0.00000,0.00000,-0.77000,98.88000,-81.83000
0.97000,0.70000,0.06000,0.00000,0.00000,0.00000,-0.77000,98.89000,-86.47000
0.97000,0.70000,0.06000,0.00000,0.00000,0.00000,-0.77000,98.89000,-86.47000
0.97000,0.70000,0.06000,0.00000,-0.03000,0.00000,-0.77000,98.90000,-91.11000
0.97000,0.70000,0.06000,0.00000,0.00000,-0.00000,-0.78000,98.90000,-91.11000
0.97000,0.70000,0.06000,0.00000,0.00000,-0.00000,-0.78000,98.84000,-95.78000
0.97000,0.70000,0.06000,0.00000,0.00000,-0.00000,-0.78000,98.84000,-95.78000
0.97000,0.70000,0.06000,0.00000,0.00000,-0.00000,-0.78000,98.82000,-100.43000
0.97000,0.70000,0.06000,0.00000,-0.03000,-0.00000,-0.78000,98.82000,-100.43000
0.97000,0.70000,0.06000,0.00000,0.00000,-0.01000,-0.78000,98.74000,-104.71000
0.97000,0.70000,0.06000,0.00000,-0.11000,-0.01000,-0.78000,98.74000,-104.71000
0.97000,0.70000,0.06000,0.00000,0.00000,-0.03000,-0.79000,98.42000,-108.10000
0.97000,0.70000,0.06000,0.00000,0.00000,-0.03000,-0.79000,98.42000,-108.10000
0.97000,0.70000,0.06000,0.00000,0.00000,-0.03000,-0.79000,98.27000,-113.83000
0.97000,0.70000,0.06000,0.00000,0.00000,-0.03000,-0.79000,98.27000,-113.83000
0.97000,0.70000,0.06000,0.00000,0.00000,-0.03000,-0.79000,98.11000,-118.55000
0.97000,0.70000,0.06000,0.00000,0.00000,-0.03000,-0.79000,98.11000,-118.55000
0.97000,0.70000,0.06000,0.00000,-0.03000,-0.03000,-0.79000,97.96000,-123.28000
0.97000,0.70000,0.06000,0.00000,0.00000,-0.03000,-0.79000,97.96000,-123.28000
0.97000,0.70000,0.06000,0.00000,0.00000,-0.03000,-0.79000,97.74000,-128.04000
0.97000,0.70000,0.07000,0.00000,-0.06000,-0.03000,-0.79000,97.74000,-128.04000
0.97000,0.70000,0.07000,0.00000,-0.25000,-0.04000,-0.80000,97.41000,-132.02000
0.97000,0.70000,0.09000,0.00000,-1.06000,-0.08000,-0.82000,97.41000,-132.02000
0.97000,0.70000,0.11000,0.00000,-1.39000,-0.31000,-0.94000,93.16000,-123.52000
0.97000,0.70000,0.15000,0.00000,-1.76000,-0.71000,-1.15000,93.16000,-123.52000
0.97000,0.70000,0.19000,0.00000,-2.15000,-1.36000,-1.50000,75.56000,-120.75000
0.96000,0.70000,0.23000,0.00000,-2.40000,-1.94000,-1.96000,75.56000,-120.75000
0.96000,0.70000,0.27000,0.00000,-2.31000,-2.16000,-2.21000,55.39000,-120.29000
0.96000,0.70000,0.31000,0.00000,-2.45000,-2.19000,-2.31000,55.39000,-120.29000
0.96000,0.70000,0.36000,0.03000,-2.45000,-2.16000,-2.34000,42.40000,-120.24000
0.95000,0.70000,0.40000,0.00000,-2.37000,-2.11000,-2.34000,42.40000,-120.24000
0.95000,0.70000,0.45000,0.00000,-2.62000,-2.06000,-2.34000,30.96000,-120.85000
0.95000,0.69000,0.50000,0.00000,-2.76000,-2.01000,-2.34000,30.96000,-120.85000
0.95000,0.69000,0.55000,0.00000,-2.57000,-1.98000,-2.35000,19.80000,-115.00000
0.94000,0.69000,0.59000,0.00000,-2.34000,-1.96000,-2.37000,19.80000,-115.00000
0.94000,0.69000,0.63000,0.00000,-2.40000,-1.96000,-2.39000,8.26000,-119.43000
