X,Y,Theta,Wd,We,WdRef,WeRef,PwmD,PwmE
0.83000,0.53000,0.69000,-2.40000,-2.26000,-2.63000,-2.71000,-114.04000,-128.64000
0.83000,0.52000,0.69000,-3.01000,-3.09000,-2.24000,-2.46000,-100.49000,-110.51000
0.82000,0.52000,0.69000,-3.29000,-3.15000,-2.11000,-2.41000,-100.49000,-110.51000
0.82000,0.51000,0.69000,-3.15000,-3.04000,-1.50000,-2.21000,-75.15000,-94.50000
0.81000,0.51000,0.69000,-2.29000,-2.62000,-1.16000,-2.13000,-75.15000,-94.50000
0.81000,0.51000,0.70000,-1.98000,-2.18000,-1.22000,-2.14000,-75.22000,-95.76000
0.81000,0.50000,0.70000,-1.65000,-2.04000,-1.20000,-2.13000,-75.22000,-95.76000
0.80000,0.50000,0.71000,-0.84000,-1.37000,-1.37000,-2.17000,-80.68000,-102.15000
0.80000,0.50000,0.73000,-0.64000,-1.62000,-2.09000,-2.40000,-80.68000,-102.15000
0.80000,0.50000,0.74000,-0.92000,-1.73000,-3.13000,-3.16000,-120.44000,-124.04000
0.80000,0.50000,0.75000,-2.26000,-2.37000,-3.28000,-3.26000,-120.44000,-124.04000
0.79000,0.49000,0.74000,-3.04000,-2.90000,-3.26000,-3.23000,-113.06000,-123.08000
0.79000,0.49000,0.74000,-3.32000,-3.29000,-2.13000,-1.16000,-113.06000,-123.08000
0.78000,0.48000,0.75000,-3.20000,-3.32000,-2.12000,-1.12000,-86.10000,-82.80000
0.78000,0.48000,0.75000,-2.93000,-3.09000,-2.11000,-1.06000,-86.10000,-82.80000
